0.524226, -6.82571e-10
1.61269, 0.0137882
0.370684, 0.370684
0.512228, 0.00437944
0.574391, -7.47888e-10
1.61117, 0.0715028
0.406155, 0.406155
0.511743, 0.0227109
0.660731, -8.60308e-10
1.60371, 0.170582
0.467208, 0.467208
0.509373, 0.0541807
0.776865, -1.01152e-09
1.58408, 0.302762
0.549327, 0.549327
0.503139, 0.096164
0.914183, -1.19032e-09
1.54686, 0.4563
0.646425, 0.646425
0.491316, 0.144931
1.0625, -1.38343e-09
1.48999, 0.617174
0.751301, 0.751301
0.473254, 0.196028
1.21082, -1.57655e-09
1.41645, 0.77114
0.856177, 0.856177
0.449894, 0.244931
1.34813, -1.75535e-09
1.3342, 0.906028
0.953275, 0.953275
0.423771, 0.287775
1.46427, -1.90656e-09
1.25461, 1.01337
1.03539, 1.03539
0.398493, 0.32187
1.55061, -2.01898e-09
1.18983, 1.08871
1.09645, 1.09645
0.377916, 0.345798
1.60077, -2.0843e-09
1.1501, 1.1306
1.13192, 1.13192
0.365296, 0.359103
0.370684, 0.370684
1.1306, 1.1501
0, 0.524226
0.359103, 0.365296
0.406155, 0.406155
1.08871, 1.18983
0, 0.574391
0.345798, 0.377916
0.467208, 0.467208
1.01337, 1.25461
0, 0.660731
0.32187, 0.398493
0.549327, 0.549327
0.906028, 1.3342
0, 0.776865
0.287775, 0.423771
0.646425, 0.646425
0.77114, 1.41645
0, 0.914183
0.244931, 0.449894
0.751301, 0.751301
0.617174, 1.48999
0, 1.0625
0.196028, 0.473254
0.856177, 0.856177
0.4563, 1.54686
0, 1.21082
0.144931, 0.491316
0.953275, 0.953275
0.302762, 1.58408
0, 1.34813
0.096164, 0.503139
1.03539, 1.03539
0.170582, 1.60371
0, 1.46427
0.0541807, 0.509373
1.09645, 1.09645
0.0715028, 1.61117
0, 1.55061
0.0227109, 0.511743
1.13192, 1.13192
0.0137882, 1.61269
0, 1.60077
0.00437944, 0.512228
1.16618, 1.16618
1.91926, 1.95236
0, 1.64923
1.14777, 1.16756
1.20165, 1.20165
1.84815, 2.01981
0, 1.69939
1.10524, 1.2079
1.2627, 1.2627
1.72026, 2.12978
0, 1.78573
1.02876, 1.27367
1.34482, 1.34482
1.53804, 2.26489
0, 1.90187
0.919788, 1.35446
1.44192, 1.44192
1.30906, 2.40451
0, 2.03918
0.782851, 1.43796
1.5468, 1.5468
1.04769, 2.52935
0, 2.1875
0.626547, 1.51262
1.65167, 1.65167
0.774598, 2.62589
0, 2.33582
0.46323, 1.57035
1.74877, 1.74877
0.513958, 2.68908
0, 2.47313
0.30736, 1.60814
1.83089, 1.83089
0.289575, 2.7224
0, 2.58927
0.173173, 1.62806
1.89194, 1.89194
0.121381, 2.73506
0, 2.67561
0.0725888, 1.63564
1.92741, 1.92741
0.0234064, 2.73765
0, 2.72577
0.0139976, 1.63719
1.64923, -2.14738e-09
2.73765, 0.0234064
1.16618, 1.16618
1.63719, 0.0139976
1.69939, -2.2127e-09
2.73506, 0.121381
1.20165, 1.20165
1.63564, 0.0725888
1.78573, -2.32512e-09
2.7224, 0.289575
1.2627, 1.2627
1.62806, 0.173173
1.90187, -2.47633e-09
2.68908, 0.513958
1.34482, 1.34482
1.60814, 0.30736
2.03918, -2.65513e-09
2.62589, 0.774598
1.44192, 1.44192
1.57035, 0.46323
2.1875, -2.84824e-09
2.52935, 1.04769
1.5468, 1.5468
1.51262, 0.626547
2.33582, -3.04136e-09
2.40451, 1.30906
1.65167, 1.65167
1.43796, 0.782851
2.47313, -3.22016e-09
2.26489, 1.53804
1.74877, 1.74877
1.35446, 0.919788
2.58927, -3.37137e-09
2.12978, 1.72026
1.83089, 1.83089
1.27367, 1.02876
2.67561, -3.48379e-09
2.01981, 1.84815
1.89194, 1.89194
1.2079, 1.10524
2.72577, -3.54911e-09
1.95236, 1.91926
1.92741, 1.92741
1.16756, 1.14777
2.77423, -3.61219e-09
3.86261, 0.0330245
1.96167, 1.96167
2.76215, 0.0236158
2.82439, -3.67751e-09
3.85896, 0.171259
1.99715, 1.99715
2.75953, 0.122467
2.91073, -3.78993e-09
3.84109, 0.408567
2.0582, 2.0582
2.74675, 0.292165
3.02687, -3.94114e-09
3.79408, 0.725155
2.14032, 2.14032
2.71314, 0.518556
3.16418, -4.11994e-09
3.70492, 1.0929
2.23742, 2.23742
2.64938, 0.781528
3.3125, -4.31306e-09
3.56872, 1.47821
2.34229, 2.34229
2.55198, 1.05707
3.46082, -4.50617e-09
3.39257, 1.84698
2.44717, 2.44717
2.42602, 1.32077
3.59813, -4.68497e-09
3.19558, 2.17006
2.54427, 2.54427
2.28515, 1.5518
3.71427, -4.83618e-09
3.00496, 2.42716
2.62638, 2.62638
2.14884, 1.73565
3.80061, -4.9486e-09
2.84979, 2.6076
2.68744, 2.68744
2.03788, 1.86469
3.85077, -5.01392e-09
2.75463, 2.70793
2.72291, 2.72291
1.96983, 1.93643
3.89923, -5.07701e-09
4.98757, 0.0426427
2.75717, 2.75717
3.8871, 0.0332339
3.94939, -5.14232e-09
4.98285, 0.221136
2.79264, 2.79264
3.88342, 0.172344
4.03573, -5.25474e-09
4.95977, 0.527559
2.85369, 2.85369
3.86544, 0.411157
4.15187, -5.40596e-09
4.89907, 0.936351
2.93581, 2.93581
3.81813, 0.729753
4.28918, -5.58475e-09
4.78395, 1.4112
3.03291, 3.03291
3.72841, 1.09983
4.4375, -5.77787e-09
4.60808, 1.90873
3.13779, 3.13779
3.59135, 1.48758
4.58582, -5.97099e-09
4.38063, 2.3849
3.24266, 3.24266
3.41408, 1.85869
4.72313, -6.14978e-09
4.12627, 2.80207
3.33976, 3.33976
3.21584, 2.18382
4.83927, -6.30099e-09
3.88013, 3.13405
3.42188, 3.42188
3.02401, 2.44255
4.92561, -6.41341e-09
3.67977, 3.36704
3.48293, 3.48293
2.86786, 2.62413
4.97577, -6.47873e-09
3.5569, 3.49659
3.5184, 3.5184
2.7721, 2.7251
2.75717, 2.75717
3.49659, 3.5569
0, 3.89923
2.7251, 2.7721
2.79264, 2.79264
3.36704, 3.67977
0, 3.94939
2.62413, 2.86786
2.85369, 2.85369
3.13405, 3.88013
0, 4.03573
2.44255, 3.02401
2.93581, 2.93581
2.80207, 4.12627
0, 4.15187
2.18382, 3.21584
3.03291, 3.03291
2.3849, 4.38063
0, 4.28918
1.85869, 3.41408
3.13779, 3.13779
1.90873, 4.60808
0, 4.4375
1.48758, 3.59135
3.24266, 3.24266
1.4112, 4.78395
0, 4.58582
1.09983, 3.72841
3.33976, 3.33976
0.936351, 4.89907
0, 4.72313
0.729753, 3.81813
3.42188, 3.42188
0.527559, 4.95977
0, 4.83927
0.411157, 3.86544
3.48293, 3.48293
0.221136, 4.98285
0, 4.92561
0.172344, 3.88342
3.5184, 3.5184
0.0426427, 4.98757
0, 4.97577
0.0332339, 3.8871
1.96167, 1.96167
2.70793, 2.75463
0, 2.77423
1.93643, 1.96983
1.99715, 1.99715
2.6076, 2.84979
0, 2.82439
1.86469, 2.03788
2.0582, 2.0582
2.42716, 3.00496
0, 2.91073
1.73565, 2.14884
2.14032, 2.14032
2.17006, 3.19558
0, 3.02687
1.5518, 2.28515
2.23742, 2.23742
1.84698, 3.39257
0, 3.16418
1.32077, 2.42602
2.34229, 2.34229
1.47821, 3.56872
0, 3.3125
1.05707, 2.55198
2.44717, 2.44717
1.0929, 3.70492
0, 3.46082
0.781528, 2.64938
2.54427, 2.54427
0.725155, 3.79408
0, 3.59813
0.518556, 2.71314
2.62638, 2.62638
0.408567, 3.84109
0, 3.71427
0.292165, 2.74675
2.68744, 2.68744
0.171259, 3.85896
0, 3.80061
0.122467, 2.75953
2.72291, 2.72291
0.0330245, 3.86261
0, 3.85077
0.0236158, 2.76215
0, 2.77423
-0.0330245, 3.86261
-1.96167, 1.96167
-0.0236158, 2.76215
0, 2.82439
-0.171259, 3.85896
-1.99715, 1.99715
-0.122467, 2.75953
0, 2.91073
-0.408567, 3.84109
-2.0582, 2.0582
-0.292165, 2.74675
0, 3.02687
-0.725155, 3.79408
-2.14032, 2.14032
-0.518556, 2.71314
0, 3.16418
-1.0929, 3.70492
-2.23742, 2.23742
-0.781528, 2.64938
0, 3.3125
-1.47821, 3.56872
-2.34229, 2.34229
-1.05707, 2.55198
0, 3.46082
-1.84698, 3.39257
-2.44717, 2.44717
-1.32077, 2.42602
0, 3.59813
-2.17006, 3.19558
-2.54427, 2.54427
-1.5518, 2.28515
0, 3.71427
-2.42716, 3.00496
-2.62638, 2.62638
-1.73565, 2.14884
0, 3.80061
-2.6076, 2.84979
-2.68744, 2.68744
-1.86469, 2.03788
0, 3.85077
-2.70793, 2.75463
-2.72291, 2.72291
-1.93643, 1.96983
0, 3.89923
-0.0426427, 4.98757
-2.75717, 2.75717
-0.0332339, 3.8871
0, 3.94939
-0.221136, 4.98285
-2.79264, 2.79264
-0.172344, 3.88342
0, 4.03573
-0.527559, 4.95977
-2.85369, 2.85369
-0.411157, 3.86544
0, 4.15187
-0.936351, 4.89907
-2.93581, 2.93581
-0.729753, 3.81813
0, 4.28918
-1.4112, 4.78395
-3.03291, 3.03291
-1.09983, 3.72841
0, 4.4375
-1.90873, 4.60808
-3.13779, 3.13779
-1.48758, 3.59135
0, 4.58582
-2.3849, 4.38063
-3.24266, 3.24266
-1.85869, 3.41408
0, 4.72313
-2.80207, 4.12627
-3.33976, 3.33976
-2.18382, 3.21584
0, 4.83927
-3.13405, 3.88013
-3.42188, 3.42188
-2.44255, 3.02401
0, 4.92561
-3.36704, 3.67977
-3.48293, 3.48293
-2.62413, 2.86786
0, 4.97577
-3.49659, 3.5569
-3.5184, 3.5184
-2.7251, 2.7721
-2.75717, 2.75717
-3.5569, 3.49659
-3.89923, -5.077e-09
-2.7721, 2.7251
-2.79264, 2.79264
-3.67977, 3.36704
-3.94939, -5.14232e-09
-2.86786, 2.62413
-2.85369, 2.85369
-3.88013, 3.13405
-4.03573, -5.25474e-09
-3.02401, 2.44255
-2.93581, 2.93581
-4.12627, 2.80207
-4.15187, -5.40595e-09
-3.21584, 2.18382
-3.03291, 3.03291
-4.38063, 2.3849
-4.28918, -5.58475e-09
-3.41408, 1.85869
-3.13779, 3.13779
-4.60808, 1.90873
-4.4375, -5.77786e-09
-3.59135, 1.48758
-3.24266, 3.24266
-4.78395, 1.4112
-4.58582, -5.97098e-09
-3.72841, 1.09983
-3.33976, 3.33976
-4.89907, 0.936351
-4.72313, -6.14978e-09
-3.81813, 0.729753
-3.42188, 3.42188
-4.95977, 0.527559
-4.83927, -6.30099e-09
-3.86544, 0.411157
-3.48293, 3.48293
-4.98285, 0.221136
-4.92561, -6.41341e-09
-3.88342, 0.172344
-3.5184, 3.5184
-4.98757, 0.0426427
-4.97577, -6.47873e-09
-3.8871, 0.0332339
-1.96167, 1.96167
-2.75463, 2.70793
-2.77423, -3.61219e-09
-1.96983, 1.93643
-1.99715, 1.99715
-2.84979, 2.6076
-2.82439, -3.67751e-09
-2.03788, 1.86469
-2.0582, 2.0582
-3.00496, 2.42716
-2.91073, -3.78993e-09
-2.14884, 1.73565
-2.14032, 2.14032
-3.19558, 2.17006
-3.02687, -3.94114e-09
-2.28515, 1.5518
-2.23742, 2.23742
-3.39257, 1.84698
-3.16418, -4.11994e-09
-2.42602, 1.32077
-2.34229, 2.34229
-3.56872, 1.47821
-3.3125, -4.31305e-09
-2.55198, 1.05707
-2.44717, 2.44717
-3.70492, 1.0929
-3.46082, -4.50617e-09
-2.64938, 0.781528
-2.54427, 2.54427
-3.79408, 0.725155
-3.59813, -4.68497e-09
-2.71314, 0.518556
-2.62638, 2.62638
-3.84109, 0.408567
-3.71427, -4.83618e-09
-2.74675, 0.292165
-2.68744, 2.68744
-3.85896, 0.171259
-3.80061, -4.9486e-09
-2.75953, 0.122467
-2.72291, 2.72291
-3.86261, 0.0330245
-3.85077, -5.01392e-09
-2.76215, 0.0236158
-1.16618, 1.16618
-1.95236, 1.91926
-1.64923, -2.14738e-09
-1.16756, 1.14777
-1.20165, 1.20165
-2.01981, 1.84815
-1.69939, -2.2127e-09
-1.2079, 1.10524
-1.2627, 1.2627
-2.12978, 1.72026
-1.78573, -2.32512e-09
-1.27367, 1.02876
-1.34482, 1.34482
-2.26489, 1.53804
-1.90187, -2.47633e-09
-1.35446, 0.919788
-1.44192, 1.44192
-2.40451, 1.30906
-2.03918, -2.65513e-09
-1.43796, 0.782851
-1.5468, 1.5468
-2.52935, 1.04769
-2.1875, -2.84824e-09
-1.51262, 0.626547
-1.65167, 1.65167
-2.62589, 0.774598
-2.33582, -3.04136e-09
-1.57035, 0.46323
-1.74877, 1.74877
-2.68908, 0.513958
-2.47313, -3.22015e-09
-1.60814, 0.30736
-1.83089, 1.83089
-2.7224, 0.289575
-2.58927, -3.37137e-09
-1.62806, 0.173173
-1.89194, 1.89194
-2.73506, 0.121381
-2.67561, -3.48379e-09
-1.63564, 0.0725888
-1.92741, 1.92741
-2.73765, 0.0234064
-2.72577, -3.5491e-09
-1.63719, 0.0139976
0, 1.64923
-0.0234064, 2.73765
-1.16618, 1.16618
-0.0139976, 1.63719
0, 1.69939
-0.121381, 2.73506
-1.20165, 1.20165
-0.0725888, 1.63564
0, 1.78573
-0.289575, 2.7224
-1.2627, 1.2627
-0.173173, 1.62806
0, 1.90187
-0.513958, 2.68908
-1.34482, 1.34482
-0.30736, 1.60814
0, 2.03918
-0.774598, 2.62589
-1.44192, 1.44192
-0.46323, 1.57035
0, 2.1875
-1.04769, 2.52935
-1.5468, 1.5468
-0.626547, 1.51262
0, 2.33582
-1.30906, 2.40451
-1.65167, 1.65167
-0.782851, 1.43796
0, 2.47313
-1.53804, 2.26489
-1.74877, 1.74877
-0.919788, 1.35446
0, 2.58927
-1.72026, 2.12978
-1.83089, 1.83089
-1.02876, 1.27367
0, 2.67561
-1.84815, 2.01981
-1.89194, 1.89194
-1.10524, 1.2079
0, 2.72577
-1.91926, 1.95236
-1.92741, 1.92741
-1.14777, 1.16756
0, 0.524226
-0.0137882, 1.61269
-0.370684, 0.370684
-0.00437944, 0.512228
0, 0.574391
-0.0715028, 1.61117
-0.406155, 0.406155
-0.0227109, 0.511743
0, 0.660731
-0.170582, 1.60371
-0.467208, 0.467208
-0.0541807, 0.509373
0, 0.776865
-0.302762, 1.58408
-0.549327, 0.549327
-0.096164, 0.503139
0, 0.914183
-0.4563, 1.54686
-0.646425, 0.646425
-0.144931, 0.491316
0, 1.0625
-0.617174, 1.48999
-0.751301, 0.751301
-0.196028, 0.473254
0, 1.21082
-0.77114, 1.41645
-0.856177, 0.856177
-0.244931, 0.449894
0, 1.34813
-0.906028, 1.3342
-0.953275, 0.953275
-0.287775, 0.423771
0, 1.46427
-1.01337, 1.25461
-1.03539, 1.03539
-0.32187, 0.398493
0, 1.55061
-1.08871, 1.18983
-1.09645, 1.09645
-0.345798, 0.377916
0, 1.60077
-1.1306, 1.1501
-1.13192, 1.13192
-0.359103, 0.365296
-0.370684, 0.370684
-1.1501, 1.1306
-0.524226, -6.82571e-10
-0.365296, 0.359103
-0.406155, 0.406155
-1.18983, 1.08871
-0.574391, -7.47887e-10
-0.377916, 0.345798
-0.467208, 0.467208
-1.25461, 1.01337
-0.660731, -8.60308e-10
-0.398493, 0.32187
-0.549327, 0.549327
-1.3342, 0.906028
-0.776865, -1.01152e-09
-0.423771, 0.287775
-0.646425, 0.646425
-1.41645, 0.77114
-0.914183, -1.19032e-09
-0.449894, 0.244931
-0.751301, 0.751301
-1.48999, 0.617174
-1.0625, -1.38343e-09
-0.473254, 0.196028
-0.856177, 0.856177
-1.54686, 0.4563
-1.21082, -1.57655e-09
-0.491316, 0.144931
-0.953275, 0.953275
-1.58408, 0.302762
-1.34813, -1.75534e-09
-0.503139, 0.096164
-1.03539, 1.03539
-1.60371, 0.170582
-1.46427, -1.90656e-09
-0.509373, 0.0541807
-1.09645, 1.09645
-1.61117, 0.0715028
-1.55061, -2.01898e-09
-0.511743, 0.0227109
-1.13192, 1.13192
-1.61269, 0.0137882
-1.60077, -2.08429e-09
-0.512228, 0.00437944
